Beaver Valley 1	2652.00	860	810	PWR	226	711	21330	68703.2	10	1	1976	1	29	2016	1.00	29	2036	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
St. Lucie 1	2700.00	872	839	PWR	228	711	21330	84456.8	12	21	1976	3	1	2016	3.00	1	2036	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Crystal River 3	2568.00	876	834	PWR	231	681	20430	52949.6	3	13	1977	12	3	2016	12	21	2033	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Calvert Cliffs 2	2700.00	870	840	PWR	232	712	21360	84456.8	4	1	1977	8	13	2036	8.00	13	2036	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Salem 1	3411.00	1149	1106	PWR	234	710	21300	77455.2	6	30	1977	8	13	2016	8.00	13	2036	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Farley 1	2652.00	877	833	PWR	240	714	21420	77455.2	12	1	1977	6	25	2017	6.00	25	2037	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
North Anna 1	2893.00	972	925	PWR	246	718	21540	77455.2	6	6	1978	4	1	2018	4.00	1	2038	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Cook 2	3411.00	1100	1060	PWR	247	713	21390	77455.2	7	1	1978	12	23	2017	12.00	23	2037	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Davis-Besse	2772.00	917	873	PWR	247	465	13950	77455.2	7	31	1978	4	22	2017	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Arkansas Nuclear 2	2815.00	952	858	PWR	267	700	21000	94959.2	3	26	1980	7	17	2018	7.00	17	2038	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
North Anna 2	2893.00	964	917	PWR	276	716	21480	84456.8	12	14	1980	8	21	2020	8.00	21	2040	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Sequoyah 1	3411.00	1148	1122	PWR	283	470	14100	94959.2	7	1	1981	9	17	2020	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Farley 2	2652.00	884	842	PWR	283	716	21480	84456.8	7	30	1981	3	31	2021	3.00	31	2041	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Salem 2	3411.00	1149	1106	PWR	286	702	21060	84456.8	10	13	1981	4	18	2020	4.00	18	2040	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
McGuire 1	3411.00	1142	1100	PWR	288	714	21420	68703.2	12	1	1981	6	12	2021	6.00	12	2041	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Sequoyah 2	3411.00	1160	1117	PWR	294	471	14130	94959.2	6	1	1982	9	15	2021	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
St. Lucie 2	2700.00	882	839	PWR	308	716	21480	94959.2	8	8	1983	4	6	2023	4.00	6	2043	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
San Onofre 2	3390.00	1127	1070	PWR	308	362	10860	84456.8	8	8	1983	10	18	2013	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Summer 1	2900.00	1003	966	PWR	313	703	21090	68703.2	1	1	1984	8	6	2022	8.00	6	2042	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
McGuire 2	3411.00	1142	1100	PWR	315	708	21240	84456.8	3	1	1984	3	3	2023	3.00	3	2043	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
San Onofre 3	3390.00	1127	1080	PWR	316	354	10620	77455.2	4	1	1984	10	18	2013	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Callaway	3565.00	1250	1143	PWR	324	478	14340	84456.8	12	19	1984	10	18	2024	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Diablo Canyon 1	3338.00	1124	1073	PWR	329	436	13080	84456.8	5	7	1985	9	22	2021	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Catawba 1	3411.00	1192	1129	PWR	330	702	21060	84456.8	6	29	1985	12	6	2024	12.00	5	2043	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Wolf Creek 1	3565.00	1188	1170	PWR	333	714	21420	94959.2	9	3	1985	3	11	2025	3.00	11	2045	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Byron 1	3411.00	1205	1135	PWR	333	469	14070	94959.2	9	16	1985	10	31	2024	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Waterford 3	3410.00	1138	1075	PWR	333	471	14130	68703.2	9	24	1985	12	18	2024	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Palo Verde 1	3800.00	1299	1243	PWR	337	719	21570	84456.8	1	28	1986	12	31	2024	6.00	1	2045	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Diablo Canyon 2	3411.00	1137	1087	PWR	339	469	14070	84456.8	3	13	1986	4	26	2025	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Millstone 3	3411.00	1193	1146	PWR	340	715	21450	84456.8	4	23	1986	11	25	2025	11.00	25	2045	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Catawba 2	3411.00	1192	1129	PWR	344	678	20340	84456.8	8	19	1986	2	24	2026	12.00	5	2043	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Palo Verde 2	3800.00	1299	1243	PWR	345	723	21690	84456.8	9	19	1986	12	9	2025	4.00	24	2046	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Harris 1	2775.00	920	860	PWR	353	713	21390	105461.6	5	2	1987	10	24	2026	10.00	24	2046	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Vogtle 1	3565.00	1202	1148	PWR	354	715	21450	84456.8	6	1	1987	1	16	2027	1.00	16	2047	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Byron 2	3411.00	1206	1136	PWR	356	471	14130	84456.8	8	21	1987	11	6	2026	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Beaver Valley 2	2652.00	860	810	PWR	359	714	21420	68703.2	11	17	1987	5	27	2027	5.00	27	2047	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Palo Verde 3	3800.00	1302	1247	PWR	361	710	21300	84456.8	1	8	1988	3	25	2027	11.00	25	2047	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Braidwood 1	3411.00	1192	1137	PWR	367	459	13770	105461.6	7	29	1988	10	17	2026	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
South Texas 1	3800.00	1310	1250	PWR	368	468	14040	84456.8	8	25	1988	8	20	2027	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Braidwood 2	3411.00	1195	1140	PWR	370	470	14100	84456.8	10	17	1988	12	18	2027	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Vogtle 2	3565.00	1203	1149	PWR	377	717	21510	84456.8	5	20	1989	2	9	2029	2.00	9	2049	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
South Texas 2	3800.00	1310	1250	PWR	378	474	14220	84456.8	6	19	1989	12	15	2028	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Comanche Peak 1	3411.00	1161	1150	PWR	392	474	14220	84456.8	8	13	1990	2	8	2030	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Seabrook	3411.00	1207	1161	PWR	392	434	13020	84456.8	8	17	1990	10	17	2026	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Comanche Peak 2	3411.00	1161	1150	PWR	428	474	14220	84456.8	8	3	1993	2	2	2033	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
Watts Bar 1	3411.00	1183	1128	PWR	458	477	14310	84456.8	2	7	1996	11	9	2035	0	0	0	0	0	0	540	87	1998	3	21	21	54	1900	21	21	54	1968	21.5	21.5	56	1973	21.82	21.82	58	1978	29.42	29.42	58	1983	31.5	31.5	67	1988	34.26	34.26	74	1993	40.98	40.98	78	1998	45.4	45.4	87	2003	46.9	46.9	91	2008	45.96	45.96	91	2013
