,SimId,TimeStep,551370000,551370000_total,922350000,922350000_total,922380000,922380000_total,942390000,942390000_total
488,,,0.47025337104066417,148.12981187780946,3.3986367202380094,1070.5705668749672,414.4127785558131,130540.02524508059,2.741234108330694,863.4887441241644
489,,,0.47025337104066417,148.60006524885011,3.3986367202380094,1073.9692035952053,414.4127785558131,130954.4380236364,2.741234108330694,866.2299782324951
490,,,0.47025337104066417,149.07031861989077,3.3986367202380094,1077.3678403154433,414.4127785558131,131368.8508021922,2.741234108330694,868.9712123408258
491,,,0.47025337104066417,149.54057199093143,3.3986367202380094,1080.7664770356814,414.4127785558131,131783.26358074803,2.741234108330694,871.7124464491565
492,,,0.47025337104066417,150.01082536197208,3.3986367202380094,1084.1651137559195,414.4127785558131,132197.67635930385,2.741234108330694,874.4536805574871
493,,,0.47025337104066417,150.48107873301274,3.3986367202380094,1087.5637504761576,414.4127785558131,132612.08913785967,2.741234108330694,877.1949146658178
494,,,0.47025337104066417,150.9513321040534,3.3986367202380094,1090.9623871963956,414.4127785558131,133026.5019164155,2.741234108330694,879.9361487741485
495,,,0.47025337104066417,151.42158547509405,3.3986367202380094,1094.3610239166337,414.4127785558131,133440.91469497132,2.741234108330694,882.6773828824792
496,,,0.47025337104066417,151.8918388461347,3.3986367202380094,1097.7596606368718,414.4127785558131,133855.32747352714,2.741234108330694,885.4186169908098
497,,,0.47025337104066417,152.36209221717536,3.3986367202380094,1101.1582973571099,414.4127785558131,134269.74025208296,2.741234108330694,888.1598510991405
498,,,0.0,152.36209221717536,0.0,1101.1582973571099,0.0,134269.74025208296,0.0,888.1598510991405
499,,,0.47025337104066417,152.83234558821601,3.3986367202380094,1104.556934077348,414.4127785558131,134684.1530306388,2.741234108330694,890.9010852074712
500,,,0.47025337104066417,153.30259895925667,3.3986367202380094,1107.955570797586,414.4127785558131,135098.5658091946,2.741234108330694,893.6423193158018
501,,,0.47025337104066417,153.77285233029733,3.3986367202380094,1111.354207517824,414.4127785558131,135512.97858775043,2.741234108330694,896.3835534241325
502,,,0.47025337104066417,154.24310570133798,3.3986367202380094,1114.7528442380622,414.4127785558131,135927.39136630626,2.741234108330694,899.1247875324632
503,,,0.47025337104066417,154.71335907237864,3.3986367202380094,1118.1514809583002,414.4127785558131,136341.80414486208,2.741234108330694,901.8660216407939
504,,,0.47025337104066417,155.1836124434193,3.3986367202380094,1121.5501176785383,414.4127785558131,136756.2169234179,2.741234108330694,904.6072557491245
505,,,0.47025337104066417,155.65386581445995,3.3986367202380094,1124.9487543987764,414.4127785558131,137170.62970197372,2.741234108330694,907.3484898574552
506,,,0.47025337104066417,156.1241191855006,3.3986367202380094,1128.3473911190144,414.4127785558131,137585.04248052955,2.741234108330694,910.0897239657859
507,,,0.47025337104066417,156.59437255654126,3.3986367202380094,1131.7460278392525,414.4127785558131,137999.45525908537,2.741234108330694,912.8309580741166
508,,,0.47025337104066417,157.06462592758191,3.3986367202380094,1135.1446645594906,414.4127785558131,138413.8680376412,2.741234108330694,915.5721921824472
509,,,0.47025337104066417,157.53487929862257,3.3986367202380094,1138.5433012797287,414.4127785558131,138828.28081619702,2.741234108330694,918.3134262907779
510,,,0.47025337104066417,158.00513266966323,3.3986367202380094,1141.9419379999667,414.4127785558131,139242.69359475284,2.741234108330694,921.0546603991086
511,,,0.47025337104066417,158.47538604070388,3.3986367202380094,1145.3405747202048,414.4127785558131,139657.10637330866,2.741234108330694,923.7958945074392
512,,,0.47025337104066417,158.94563941174454,3.3986367202380094,1148.739211440443,414.4127785558131,140071.5191518645,2.741234108330694,926.5371286157699
513,,,0.47025337104066417,159.4158927827852,3.3986367202380094,1152.137848160681,414.4127785558131,140485.9319304203,2.741234108330694,929.2783627241006
514,,,0.47025337104066417,159.88614615382585,3.3986367202380094,1155.536484880919,414.4127785558131,140900.34470897613,2.741234108330694,932.0195968324313
515,,,0.47025337104066417,160.3563995248665,3.3986367202380094,1158.935121601157,414.4127785558131,141314.75748753196,2.741234108330694,934.7608309407619
516,,,0.47025337104066417,160.82665289590716,3.3986367202380094,1162.3337583213952,414.4127785558131,141729.17026608778,2.741234108330694,937.5020650490926
517,,,0.0,160.82665289590716,0.0,1162.3337583213952,0.0,141729.17026608778,0.0,937.5020650490926
518,,,0.47025337104066417,161.29690626694781,3.3986367202380094,1165.7323950416333,414.4127785558131,142143.5830446436,2.741234108330694,940.2432991574233
519,,,0.47025337104066417,161.76715963798847,3.3986367202380094,1169.1310317618713,414.4127785558131,142557.99582319942,2.741234108330694,942.984533265754
520,,,0.47025337104066417,162.23741300902913,3.3986367202380094,1172.5296684821094,414.4127785558131,142972.40860175525,2.741234108330694,945.7257673740846
521,,,0.47025337104066417,162.70766638006978,3.3986367202380094,1175.9283052023475,414.4127785558131,143386.82138031107,2.741234108330694,948.4670014824153
522,,,0.47025337104066417,163.17791975111044,3.3986367202380094,1179.3269419225855,414.4127785558131,143801.2341588669,2.741234108330694,951.208235590746
523,,,0.47025337104066417,163.6481731221511,3.3986367202380094,1182.7255786428236,414.4127785558131,144215.64693742272,2.741234108330694,953.9494696990766
524,,,0.47025337104066417,164.11842649319175,3.3986367202380094,1186.1242153630617,414.4127785558131,144630.05971597854,2.741234108330694,956.6907038074073
525,,,0.47025337104066417,164.5886798642324,3.3986367202380094,1189.5228520832998,414.4127785558131,145044.47249453436,2.741234108330694,959.431937915738
526,,,0.47025337104066417,165.05893323527306,3.3986367202380094,1192.9214888035378,414.4127785558131,145458.88527309019,2.741234108330694,962.1731720240687
527,,,0.47025337104066417,165.52918660631371,3.3986367202380094,1196.320125523776,414.4127785558131,145873.298051646,2.741234108330694,964.9144061323993
528,,,0.47025337104066417,165.99943997735437,3.3986367202380094,1199.718762244014,414.4127785558131,146287.71083020183,2.741234108330694,967.65564024073
529,,,0.47025337104066417,166.46969334839503,3.3986367202380094,1203.117398964252,414.4127785558131,146702.12360875765,2.741234108330694,970.3968743490607
530,,,0.47025337104066417,166.93994671943568,3.3986367202380094,1206.5160356844901,414.4127785558131,147116.53638731348,2.741234108330694,973.1381084573914
531,,,0.47025337104066417,167.41020009047634,3.3986367202380094,1209.9146724047282,414.4127785558131,147530.9491658693,2.741234108330694,975.879342565722
532,,,0.47025337104066417,167.880453461517,3.3986367202380094,1213.3133091249663,414.4127785558131,147945.36194442512,2.741234108330694,978.6205766740527
533,,,0.47025337104066417,168.35070683255765,3.3986367202380094,1216.7119458452044,414.4127785558131,148359.77472298095,2.741234108330694,981.3618107823834
534,,,0.47025337104066417,168.8209602035983,3.3986367202380094,1220.1105825654424,414.4127785558131,148774.18750153677,2.741234108330694,984.103044890714
535,,,0.47025337104066417,169.29121357463896,3.3986367202380094,1223.5092192856805,414.4127785558131,149188.6002800926,2.741234108330694,986.8442789990447
536,,,0.0,169.29121357463896,0.0,1223.5092192856805,0.0,149188.6002800926,0.0,986.8442789990447
537,,,0.47025337104066417,169.76146694567962,3.3986367202380094,1226.9078560059186,414.4127785558131,149603.01305864842,2.741234108330694,989.5855131073754
538,,,0.47025337104066417,170.23172031672027,3.3986367202380094,1230.3064927261566,414.4127785558131,150017.42583720424,2.741234108330694,992.3267472157061
539,,,0.47025337104066417,170.70197368776093,3.3986367202380094,1233.7051294463947,414.4127785558131,150431.83861576006,2.741234108330694,995.0679813240367
540,,,0.47025337104066417,171.17222705880158,3.3986367202380094,1237.1037661666328,414.4127785558131,150846.25139431588,2.741234108330694,997.8092154323674
541,,,0.47025337104066417,171.64248042984224,3.3986367202380094,1240.5024028868709,414.4127785558131,151260.6641728717,2.741234108330694,1000.5504495406981
542,,,0.47025337104066417,172.1127338008829,3.3986367202380094,1243.901039607109,414.4127785558131,151675.07695142753,2.741234108330694,1003.2916836490288
543,,,0.47025337104066417,172.58298717192355,3.3986367202380094,1247.299676327347,414.4127785558131,152089.48972998335,2.741234108330694,1006.0329177573594
544,,,0.47025337104066417,173.0532405429642,3.3986367202380094,1250.698313047585,414.4127785558131,152503.90250853918,2.741234108330694,1008.7741518656901
545,,,0.47025337104066417,173.52349391400486,3.3986367202380094,1254.0969497678232,414.4127785558131,152918.315287095,2.741234108330694,1011.5153859740208
546,,,0.47025337104066417,173.99374728504552,3.3986367202380094,1257.4955864880612,414.4127785558131,153332.72806565082,2.741234108330694,1014.2566200823514
547,,,0.47025337104066417,174.46400065608617,3.3986367202380094,1260.8942232082993,414.4127785558131,153747.14084420665,2.741234108330694,1016.9978541906821
548,,,0.47025337104066417,174.93425402712683,3.3986367202380094,1264.2928599285374,414.4127785558131,154161.55362276247,2.741234108330694,1019.7390882990128
549,,,0.47025337104066417,175.40450739816748,3.3986367202380094,1267.6914966487755,414.4127785558131,154575.9664013183,2.741234108330694,1022.4803224073435
550,,,0.47025337104066417,175.87476076920814,3.3986367202380094,1271.0901333690135,414.4127785558131,154990.37917987411,2.741234108330694,1025.2215565156741
551,,,0.47025337104066417,176.3450141402488,3.3986367202380094,1274.4887700892516,414.4127785558131,155404.79195842994,2.741234108330694,1027.9627906240048
552,,,0.47025337104066417,176.81526751128945,3.3986367202380094,1277.8874068094897,414.4127785558131,155819.20473698576,2.741234108330694,1030.7040247323355
553,,,0.47025337104066417,177.2855208823301,3.3986367202380094,1281.2860435297277,414.4127785558131,156233.61751554158,2.741234108330694,1033.4452588406662
554,,,0.47025337104066417,177.75577425337076,3.3986367202380094,1284.6846802499658,414.4127785558131,156648.0302940974,2.741234108330694,1036.1864929489968
555,,,0.0,177.75577425337076,0.0,1284.6846802499658,0.0,156648.0302940974,0.0,1036.1864929489968
556,,,0.47025337104066417,178.22602762441142,3.3986367202380094,1288.083316970204,414.4127785558131,157062.44307265323,2.741234108330694,1038.9277270573275
557,,,0.47025337104066417,178.69628099545207,3.3986367202380094,1291.481953690442,414.4127785558131,157476.85585120905,2.741234108330694,1041.6689611656582
558,,,0.47025337104066417,179.16653436649273,3.3986367202380094,1294.88059041068,414.4127785558131,157891.26862976488,2.741234108330694,1044.4101952739888
559,,,0.47025337104066417,179.63678773753338,3.3986367202380094,1298.2792271309181,414.4127785558131,158305.6814083207,2.741234108330694,1047.1514293823195
560,,,0.47025337104066417,180.10704110857404,3.3986367202380094,1301.6778638511562,414.4127785558131,158720.09418687652,2.741234108330694,1049.8926634906502
561,,,0.47025337104066417,180.5772944796147,3.3986367202380094,1305.0765005713943,414.4127785558131,159134.50696543235,2.741234108330694,1052.6338975989809
562,,,0.47025337104066417,181.04754785065535,3.3986367202380094,1308.4751372916323,414.4127785558131,159548.91974398817,2.741234108330694,1055.3751317073115
563,,,0.47025337104066417,181.517801221696,3.3986367202380094,1311.8737740118704,414.4127785558131,159963.332522544,2.741234108330694,1058.1163658156422
564,,,0.47025337104066417,181.98805459273666,3.3986367202380094,1315.2724107321085,414.4127785558131,160377.7453010998,2.741234108330694,1060.8575999239729
565,,,0.47025337104066417,182.45830796377732,3.3986367202380094,1318.6710474523466,414.4127785558131,160792.15807965564,2.741234108330694,1063.5988340323036
566,,,0.47025337104066417,182.92856133481797,3.3986367202380094,1322.0696841725846,414.4127785558131,161206.57085821146,2.741234108330694,1066.3400681406342
567,,,0.47025337104066417,183.39881470585863,3.3986367202380094,1325.4683208928227,414.4127785558131,161620.98363676728,2.741234108330694,1069.081302248965
568,,,0.47025337104066417,183.86906807689928,3.3986367202380094,1328.8669576130608,414.4127785558131,162035.3964153231,2.741234108330694,1071.8225363572956
569,,,0.47025337104066417,184.33932144793994,3.3986367202380094,1332.2655943332988,414.4127785558131,162449.80919387893,2.741234108330694,1074.5637704656262
570,,,0.47025337104066417,184.8095748189806,3.3986367202380094,1335.664231053537,414.4127785558131,162864.22197243475,2.741234108330694,1077.305004573957
571,,,0.47025337104066417,185.27982819002125,3.3986367202380094,1339.062867773775,414.4127785558131,163278.63475099058,2.741234108330694,1080.0462386822876
572,,,0.47025337104066417,185.7500815610619,3.3986367202380094,1342.461504494013,414.4127785558131,163693.0475295464,2.741234108330694,1082.7874727906183
573,,,0.47025337104066417,186.22033493210256,3.3986367202380094,1345.8601412142511,414.4127785558131,164107.46030810222,2.741234108330694,1085.528706898949
574,,,0.0,186.22033493210256,0.0,1345.8601412142511,0.0,164107.46030810222,0.0,1085.528706898949
575,,,0.47025337104066417,186.69058830314322,3.3986367202380094,1349.2587779344892,414.4127785558131,164521.87308665804,2.741234108330694,1088.2699410072796
576,,,0.47025337104066417,187.16084167418387,3.3986367202380094,1352.6574146547273,414.4127785558131,164936.28586521387,2.741234108330694,1091.0111751156103
577,,,0.47025337104066417,187.63109504522453,3.3986367202380094,1356.0560513749654,414.4127785558131,165350.6986437697,2.741234108330694,1093.752409223941
578,,,0.47025337104066417,188.10134841626518,3.3986367202380094,1359.4546880952034,414.4127785558131,165765.1114223255,2.741234108330694,1096.4936433322716
579,,,0.47025337104066417,188.57160178730584,3.3986367202380094,1362.8533248154415,414.4127785558131,166179.52420088134,2.741234108330694,1099.2348774406023
580,,,0.47025337104066417,189.0418551583465,3.3986367202380094,1366.2519615356796,414.4127785558131,166593.93697943716,2.741234108330694,1101.976111548933
581,,,0.47025337104066417,189.51210852938715,3.3986367202380094,1369.6505982559177,414.4127785558131,167008.34975799298,2.741234108330694,1104.7173456572636
582,,,0.47025337104066417,189.9823619004278,3.3986367202380094,1373.0492349761557,414.4127785558131,167422.7625365488,2.741234108330694,1107.4585797655943
583,,,0.47025337104066417,190.45261527146846,3.3986367202380094,1376.4478716963938,414.4127785558131,167837.17531510463,2.741234108330694,1110.199813873925
584,,,0.47025337104066417,190.92286864250912,3.3986367202380094,1379.8465084166319,414.4127785558131,168251.58809366045,2.741234108330694,1112.9410479822557
585,,,0.47025337104066417,191.39312201354977,3.3986367202380094,1383.24514513687,414.4127785558131,168666.00087221627,2.741234108330694,1115.6822820905863
586,,,0.47025337104066417,191.86337538459043,3.3986367202380094,1386.643781857108,414.4127785558131,169080.4136507721,2.741234108330694,1118.423516198917
587,,,0.47025337104066417,192.33362875563108,3.3986367202380094,1390.042418577346,414.4127785558131,169494.82642932792,2.741234108330694,1121.1647503072477
588,,,0.47025337104066417,192.80388212667174,3.3986367202380094,1393.4410552975842,414.4127785558131,169909.23920788374,2.741234108330694,1123.9059844155784
589,,,0.47025337104066417,193.2741354977124,3.3986367202380094,1396.8396920178222,414.4127785558131,170323.65198643957,2.741234108330694,1126.647218523909
590,,,0.47025337104066417,193.74438886875305,3.3986367202380094,1400.2383287380603,414.4127785558131,170738.0647649954,2.741234108330694,1129.3884526322397
591,,,0.47025337104066417,194.2146422397937,3.3986367202380094,1403.6369654582984,414.4127785558131,171152.4775435512,2.741234108330694,1132.1296867405704
592,,,0.47025337104066417,194.68489561083436,3.3986367202380094,1407.0356021785365,414.4127785558131,171566.89032210704,2.741234108330694,1134.870920848901
593,,,0.0,194.68489561083436,0.0,1407.0356021785365,0.0,171566.89032210704,0.0,1134.870920848901
594,,,0.47025337104066417,195.15514898187502,3.3986367202380094,1410.4342388987745,414.4127785558131,171981.30310066286,2.741234108330694,1137.6121549572317
595,,,0.47025337104066417,195.62540235291567,3.3986367202380094,1413.8328756190126,414.4127785558131,172395.71587921868,2.741234108330694,1140.3533890655624
596,,,0.47025337104066417,196.09565572395633,3.3986367202380094,1417.2315123392507,414.4127785558131,172810.1286577745,2.741234108330694,1143.094623173893
597,,,0.47025337104066417,196.56590909499698,3.3986367202380094,1420.6301490594888,414.4127785558131,173224.54143633033,2.741234108330694,1145.8358572822237
598,,,0.47025337104066417,197.03616246603764,3.3986367202380094,1424.0287857797268,414.4127785558131,173638.95421488615,2.741234108330694,1148.5770913905544
599,,,0.47025337104066417,197.5064158370783,3.3986367202380094,1427.427422499965,414.4127785558131,174053.36699344197,2.741234108330694,1151.318325498885
600,,,0.47025337104066417,197.97666920811895,3.3986367202380094,1430.826059220203,414.4127785558131,174467.7797719978,2.741234108330694,1154.0595596072158
601,,,0.47025337104066417,198.4469225791596,3.3986367202380094,1434.224695940441,414.4127785558131,174882.19255055362,2.741234108330694,1156.8007937155464
602,,,0.47025337104066417,198.91717595020026,3.3986367202380094,1437.6233326606791,414.4127785558131,175296.60532910944,2.741234108330694,1159.542027823877
603,,,0.47025337104066417,199.38742932124092,3.3986367202380094,1441.0219693809172,414.4127785558131,175711.01810766527,2.741234108330694,1162.2832619322078
604,,,0.47025337104066417,199.85768269228157,3.3986367202380094,1444.4206061011553,414.4127785558131,176125.4308862211,2.741234108330694,1165.0244960405385
605,,,0.47025337104066417,200.32793606332223,3.3986367202380094,1447.8192428213933,414.4127785558131,176539.8436647769,2.741234108330694,1167.7657301488691
606,,,0.47025337104066417,200.79818943436288,3.3986367202380094,1451.2178795416314,414.4127785558131,176954.25644333274,2.741234108330694,1170.5069642571998
607,,,0.47025337104066417,201.26844280540354,3.3986367202380094,1454.6165162618695,414.4127785558131,177368.66922188856,2.741234108330694,1173.2481983655305
608,,,0.47025337104066417,201.7386961764442,3.3986367202380094,1458.0151529821076,414.4127785558131,177783.08200044438,2.741234108330694,1175.9894324738611
609,,,0.47025337104066417,202.20894954748485,3.3986367202380094,1461.4137897023456,414.4127785558131,178197.4947790002,2.741234108330694,1178.7306665821918
610,,,0.47025337104066417,202.6792029185255,3.3986367202380094,1464.8124264225837,414.4127785558131,178611.90755755603,2.741234108330694,1181.4719006905225
611,,,0.47025337104066417,203.14945628956616,3.3986367202380094,1468.2110631428218,414.4127785558131,179026.32033611185,2.741234108330694,1184.2131347988532
612,,,0.0,203.14945628956616,0.0,1468.2110631428218,0.0,179026.32033611185,0.0,1184.2131347988532
613,,,0.47025337104066417,203.61970966060682,3.3986367202380094,1471.6096998630599,414.4127785558131,179440.73311466767,2.741234108330694,1186.9543689071838
614,,,0.47025337104066417,204.08996303164747,3.3986367202380094,1475.008336583298,414.4127785558131,179855.1458932235,2.741234108330694,1189.6956030155145
615,,,0.47025337104066417,204.56021640268813,3.3986367202380094,1478.406973303536,414.4127785558131,180269.55867177932,2.741234108330694,1192.4368371238452
616,,,0.47025337104066417,205.03046977372878,3.3986367202380094,1481.805610023774,414.4127785558131,180683.97145033514,2.741234108330694,1195.1780712321759
617,,,0.47025337104066417,205.50072314476944,3.3986367202380094,1485.2042467440122,414.4127785558131,181098.38422889097,2.741234108330694,1197.9193053405065
618,,,0.47025337104066417,205.9709765158101,3.3986367202380094,1488.6028834642502,414.4127785558131,181512.7970074468,2.741234108330694,1200.6605394488372
619,,,0.47025337104066417,206.44122988685075,3.3986367202380094,1492.0015201844883,414.4127785558131,181927.2097860026,2.741234108330694,1203.4017735571679
620,,,0.47025337104066417,206.9114832578914,3.3986367202380094,1495.4001569047264,414.4127785558131,182341.62256455843,2.741234108330694,1206.1430076654985
621,,,0.47025337104066417,207.38173662893206,3.3986367202380094,1498.7987936249644,414.4127785558131,182756.03534311426,2.741234108330694,1208.8842417738292
622,,,0.47025337104066417,207.85198999997272,3.3986367202380094,1502.1974303452025,414.4127785558131,183170.44812167008,2.741234108330694,1211.62547588216
623,,,0.47025337104066417,208.32224337101337,3.3986367202380094,1505.5960670654406,414.4127785558131,183584.8609002259,2.741234108330694,1214.3667099904906
624,,,0.47025337104066417,208.79249674205403,3.3986367202380094,1508.9947037856787,414.4127785558131,183999.27367878173,2.741234108330694,1217.1079440988212
672,,,0.47025337104066417,209.26275011309468,3.3986367202380094,1512.3933405059167,414.4127785558131,184413.68645733755,2.741234108330694,1219.849178207152
625,,,0.47025337104066417,209.73300348413534,3.3986367202380094,1515.7919772261548,414.4127785558131,184828.09923589337,2.741234108330694,1222.5904123154826
626,,,0.47025337104066417,210.203256855176,3.3986367202380094,1519.190613946393,414.4127785558131,185242.5120144492,2.741234108330694,1225.3316464238133
627,,,0.47025337104066417,210.67351022621665,3.3986367202380094,1522.589250666631,414.4127785558131,185656.92479300502,2.741234108330694,1228.072880532144
628,,,0.47025337104066417,211.1437635972573,3.3986367202380094,1525.987887386869,414.4127785558131,186071.33757156084,2.741234108330694,1230.8141146404746
629,,,0.47025337104066417,211.61401696829796,3.3986367202380094,1529.386524107107,414.4127785558131,186485.75035011666,2.741234108330694,1233.5553487488053
660,,,0.47025337104066417,212.08427033933862,3.3986367202380094,1532.7851608273452,414.4127785558131,186900.1631286725,2.741234108330694,1236.296582857136
630,,,0.47025337104066417,212.55452371037927,3.3986367202380094,1536.1837975475833,414.4127785558131,187314.5759072283,2.741234108330694,1239.0378169654666
631,,,0.0,212.55452371037927,0.0,1536.1837975475833,0.0,187314.5759072283,0.0,1239.0378169654666
632,,,0.47025337104066417,213.02477708141993,3.3986367202380094,1539.5824342678213,414.4127785558131,187728.98868578413,2.741234108330694,1241.7790510737973
633,,,0.47025337104066417,213.49503045246058,3.3986367202380094,1542.9810709880594,414.4127785558131,188143.40146433996,2.741234108330694,1244.520285182128
634,,,0.47025337104066417,213.96528382350124,3.3986367202380094,1546.3797077082975,414.4127785558131,188557.81424289578,2.741234108330694,1247.2615192904586
635,,,0.47025337104066417,214.4355371945419,3.3986367202380094,1549.7783444285355,414.4127785558131,188972.2270214516,2.741234108330694,1250.0027533987893
636,,,0.47025337104066417,214.90579056558255,3.3986367202380094,1553.1769811487736,414.4127785558131,189386.63980000743,2.741234108330694,1252.74398750712
637,,,0.47025337104066417,215.3760439366232,3.3986367202380094,1556.5756178690117,414.4127785558131,189801.05257856325,2.741234108330694,1255.4852216154507
638,,,0.47025337104066417,215.84629730766386,3.3986367202380094,1559.9742545892498,414.4127785558131,190215.46535711907,2.741234108330694,1258.2264557237813
639,,,0.47025337104066417,216.31655067870452,3.3986367202380094,1563.3728913094878,414.4127785558131,190629.8781356749,2.741234108330694,1260.967689832112
640,,,0.47025337104066417,216.78680404974517,3.3986367202380094,1566.771528029726,414.4127785558131,191044.29091423072,2.741234108330694,1263.7089239404427
641,,,0.47025337104066417,217.25705742078583,3.3986367202380094,1570.170164749964,414.4127785558131,191458.70369278654,2.741234108330694,1266.4501580487733
642,,,0.47025337104066417,217.72731079182648,3.3986367202380094,1573.568801470202,414.4127785558131,191873.11647134236,2.741234108330694,1269.191392157104
643,,,0.47025337104066417,218.19756416286714,3.3986367202380094,1576.9674381904401,414.4127785558131,192287.5292498982,2.741234108330694,1271.9326262654347
644,,,0.47025337104066417,218.6678175339078,3.3986367202380094,1580.3660749106782,414.4127785558131,192701.942028454,2.741234108330694,1274.6738603737654
720,,,0.47025337104066417,219.13807090494845,3.3986367202380094,1583.7647116309163,414.4127785558131,193116.35480700983,2.741234108330694,1277.415094482096
645,,,0.47025337104066417,219.6083242759891,3.3986367202380094,1587.1633483511544,414.4127785558131,193530.76758556566,2.741234108330694,1280.1563285904267
646,,,0.47025337104066417,220.07857764702976,3.3986367202380094,1590.5619850713924,414.4127785558131,193945.18036412148,2.741234108330694,1282.8975626987574
647,,,0.47025337104066417,220.54883101807042,3.3986367202380094,1593.9606217916305,414.4127785558131,194359.5931426773,2.741234108330694,1285.638796807088
648,,,0.47025337104066417,221.01908438911107,3.3986367202380094,1597.3592585118686,414.4127785558131,194774.00592123313,2.741234108330694,1288.3800309154187
649,,,0.47025337104066417,221.48933776015173,3.3986367202380094,1600.7578952321066,414.4127785558131,195188.41869978895,2.741234108330694,1291.1212650237494
650,,,0.0,221.48933776015173,0.0,1600.7578952321066,0.0,195188.41869978895,0.0,1291.1212650237494
651,,,0.47025337104066417,221.95959113119238,3.3986367202380094,1604.1565319523447,414.4127785558131,195602.83147834477,2.741234108330694,1293.86249913208
652,,,0.47025337104066417,222.42984450223304,3.3986367202380094,1607.5551686725828,414.4127785558131,196017.2442569006,2.741234108330694,1296.6037332404107
653,,,0.47025337104066417,222.9000978732737,3.3986367202380094,1610.9538053928209,414.4127785558131,196431.65703545642,2.741234108330694,1299.3449673487414
654,,,0.47025337104066417,223.37035124431435,3.3986367202380094,1614.352442113059,414.4127785558131,196846.06981401224,2.741234108330694,1302.086201457072
655,,,0.47025337104066417,223.840604615355,3.3986367202380094,1617.751078833297,414.4127785558131,197260.48259256806,2.741234108330694,1304.8274355654028
656,,,0.47025337104066417,224.31085798639566,3.3986367202380094,1621.149715553535,414.4127785558131,197674.8953711239,2.741234108330694,1307.5686696737334
657,,,0.47025337104066417,224.78111135743632,3.3986367202380094,1624.5483522737732,414.4127785558131,198089.3081496797,2.741234108330694,1310.309903782064
658,,,0.47025337104066417,225.25136472847697,3.3986367202380094,1627.9469889940112,414.4127785558131,198503.72092823553,2.741234108330694,1313.0511378903948
659,,,0.47025337104066417,225.72161809951763,3.3986367202380094,1631.3456257142493,414.4127785558131,198918.13370679136,2.741234108330694,1315.7923719987255
661,,,0.47025337104066417,226.19187147055828,3.3986367202380094,1634.7442624344874,414.4127785558131,199332.54648534718,2.741234108330694,1318.5336061070561
732,,,0.47025337104066417,226.66212484159894,3.3986367202380094,1638.1428991547255,414.4127785558131,199746.959263903,2.741234108330694,1321.2748402153868
673,,,0.47025337104066417,227.1323782126396,3.3986367202380094,1641.5415358749635,414.4127785558131,200161.37204245882,2.741234108330694,1324.0160743237175
662,,,0.47025337104066417,227.60263158368025,3.3986367202380094,1644.9401725952016,414.4127785558131,200575.78482101465,2.741234108330694,1326.7573084320481
663,,,0.47025337104066417,228.0728849547209,3.3986367202380094,1648.3388093154397,414.4127785558131,200990.19759957047,2.741234108330694,1329.4985425403788
664,,,0.47025337104066417,228.54313832576156,3.3986367202380094,1651.7374460356777,414.4127785558131,201404.6103781263,2.741234108330694,1332.2397766487095
665,,,0.47025337104066417,229.01339169680222,3.3986367202380094,1655.1360827559158,414.4127785558131,201819.02315668212,2.741234108330694,1334.9810107570402
666,,,0.47025337104066417,229.48364506784287,3.3986367202380094,1658.534719476154,414.4127785558131,202233.43593523794,2.741234108330694,1337.7222448653708
667,,,0.47025337104066417,229.95389843888353,3.3986367202380094,1661.933356196392,414.4127785558131,202647.84871379376,2.741234108330694,1340.4634789737015
668,,,0.47025337104066417,230.42415180992418,3.3986367202380094,1665.33199291663,414.4127785558131,203062.2614923496,2.741234108330694,1343.2047130820322
669,,,0.0,230.42415180992418,0.0,1665.33199291663,0.0,203062.2614923496,0.0,1343.2047130820322
670,,,0.47025337104066417,230.89440518096484,3.3986367202380094,1668.7306296368681,414.4127785558131,203476.6742709054,2.741234108330694,1345.9459471903629
671,,,0.47025337104066417,231.3646585520055,3.3986367202380094,1672.1292663571062,414.4127785558131,203891.08704946123,2.741234108330694,1348.6871812986935
674,,,0.47025337104066417,231.83491192304615,3.3986367202380094,1675.5279030773443,414.4127785558131,204305.49982801705,2.741234108330694,1351.4284154070242
675,,,0.47025337104066417,232.3051652940868,3.3986367202380094,1678.9265397975823,414.4127785558131,204719.91260657288,2.741234108330694,1354.1696495153549
676,,,0.47025337104066417,232.77541866512746,3.3986367202380094,1682.3251765178204,414.4127785558131,205134.3253851287,2.741234108330694,1356.9108836236855
677,,,0.47025337104066417,233.24567203616812,3.3986367202380094,1685.7238132380585,414.4127785558131,205548.73816368452,2.741234108330694,1359.6521177320162
678,,,0.47025337104066417,233.71592540720877,3.3986367202380094,1689.1224499582966,414.4127785558131,205963.15094224035,2.741234108330694,1362.393351840347
679,,,0.47025337104066417,234.18617877824943,3.3986367202380094,1692.5210866785346,414.4127785558131,206377.56372079617,2.741234108330694,1365.1345859486776
680,,,0.47025337104066417,234.65643214929008,3.3986367202380094,1695.9197233987727,414.4127785558131,206791.976499352,2.741234108330694,1367.8758200570082
681,,,0.47025337104066417,235.12668552033074,3.3986367202380094,1699.3183601190108,414.4127785558131,207206.38927790782,2.741234108330694,1370.617054165339
682,,,0.47025337104066417,235.5969388913714,3.3986367202380094,1702.7169968392488,414.4127785558131,207620.80205646364,2.741234108330694,1373.3582882736696
683,,,0.47025337104066417,236.06719226241205,3.3986367202380094,1706.115633559487,414.4127785558131,208035.21483501946,2.741234108330694,1376.0995223820003
