%eval_id interface ts mmr_burnup 
371        NO_ID     877.0 90
372        NO_ID     880.0 41
373        NO_ID     880.0 62
374        NO_ID     880.0 74
375        NO_ID     880.0 78
376        NO_ID     880.0 82
377        NO_ID     880.0 86
378        NO_ID     880.0 90
379        NO_ID     883.0 41
380        NO_ID     883.0 62
381        NO_ID     883.0 74
382        NO_ID     883.0 78
383        NO_ID     883.0 82
384        NO_ID     883.0 86
385        NO_ID     883.0 90
386        NO_ID     886.0 41
387        NO_ID     886.0 62
388        NO_ID     886.0 74
389        NO_ID     886.0 78
390        NO_ID     886.0 82
391        NO_ID     886.0 86
392        NO_ID     886.0 90
393        NO_ID     889.0 41
394        NO_ID     889.0 62
395        NO_ID     889.0 74
396        NO_ID     889.0 78
397        NO_ID     889.0 82
398        NO_ID     889.0 86
399        NO_ID     889.0 90
400        NO_ID     892.0 41
401        NO_ID     892.0 62
402        NO_ID     892.0 74
403        NO_ID     892.0 78
404        NO_ID     892.0 82
405        NO_ID     892.0 86
406        NO_ID     892.0 90
407        NO_ID     895.0 41
408        NO_ID     895.0 62
409        NO_ID     895.0 74
410        NO_ID     895.0 78
411        NO_ID     895.0 82
412        NO_ID     895.0 86
413        NO_ID     895.0 90
414        NO_ID     898.0 41
415        NO_ID     898.0 62
416        NO_ID     898.0 74
417        NO_ID     898.0 78
418        NO_ID     898.0 82
419        NO_ID     898.0 86
420        NO_ID     898.0 90
421        NO_ID     901.0 41
422        NO_ID     901.0 62
423        NO_ID     901.0 74
424        NO_ID     901.0 78
425        NO_ID     901.0 82
426        NO_ID     901.0 86
427        NO_ID     901.0 90
